ts,pid,cpu_percent,mem_percent,rss_kb,vsz_kb,threads
2026-07-09T12:58:45Z,93062,0.0,0.0,5592,1227972,6
2026-07-09T12:58:46Z,93062,0.0,0.0,5664,1227972,6
2026-07-09T12:58:47Z,93062,0.0,0.0,5700,1227972,6
2026-07-09T12:58:48Z,93062,0.0,0.0,5708,1227972,6
2026-07-09T12:58:49Z,93062,0.0,0.0,5756,1227972,6
2026-07-09T12:58:50Z,93062,0.0,0.0,5812,1227972,6
2026-07-09T12:58:51Z,93062,0.0,0.0,5888,1227972,6
2026-07-09T12:58:52Z,93062,0.0,0.0,5948,1227972,6
2026-07-09T12:58:53Z,93062,0.0,0.1,6024,1227972,6
2026-07-09T12:58:54Z,93062,0.0,0.1,6108,1227972,6
2026-07-09T12:58:55Z,93062,0.0,0.1,6212,1227972,6
2026-07-09T12:58:57Z,93062,0.0,0.1,6284,1227972,6
2026-07-09T12:58:58Z,93062,0.0,0.1,6372,1227972,6
2026-07-09T12:58:59Z,93062,0.0,0.1,6560,1227972,6
2026-07-09T12:59:00Z,93062,0.0,0.1,6640,1227972,6
2026-07-09T12:59:01Z,93062,0.0,0.1,6744,1227972,6
2026-07-09T12:59:02Z,93062,0.0,0.1,6868,1227972,6
2026-07-09T12:59:03Z,93062,0.0,0.1,6996,1227972,6
2026-07-09T12:59:04Z,93062,0.0,0.1,7128,1227972,6
2026-07-09T12:59:05Z,93062,0.0,0.1,7244,1227972,6
2026-07-09T12:59:06Z,93062,0.0,0.1,7364,1227972,6
2026-07-09T12:59:07Z,93062,0.0,0.1,7500,1227972,6
2026-07-09T12:59:08Z,93062,0.0,0.1,7624,1227972,6
2026-07-09T12:59:09Z,93062,0.0,0.1,7760,1227972,6
2026-07-09T12:59:10Z,93062,0.0,0.1,8368,1228292,8
2026-07-09T12:59:12Z,93062,0.0,0.1,8456,1228292,8
2026-07-09T12:59:13Z,93062,0.0,0.1,8484,1228292,8
2026-07-09T12:59:14Z,93062,0.0,0.1,8500,1228292,8
2026-07-09T12:59:15Z,93062,0.0,0.1,8520,1228292,8
2026-07-09T12:59:16Z,93062,0.0,0.1,8532,1228292,8
2026-07-09T12:59:17Z,93062,0.0,0.1,8552,1228292,8
2026-07-09T12:59:18Z,93062,0.0,0.1,8552,1228292,8
2026-07-09T12:59:19Z,93062,0.0,0.1,8564,1228292,8
2026-07-09T12:59:20Z,93062,0.1,0.1,8564,1228292,8
2026-07-09T12:59:21Z,93062,0.1,0.1,8588,1228292,8
2026-07-09T12:59:22Z,93062,0.0,0.1,8592,1228292,8
2026-07-09T12:59:23Z,93062,0.0,0.1,8604,1228292,8
2026-07-09T12:59:24Z,93062,0.0,0.1,8608,1228292,8
2026-07-09T12:59:25Z,93062,0.0,0.1,8612,1228292,8
2026-07-09T12:59:27Z,93062,0.0,0.1,8620,1228292,8
2026-07-09T12:59:28Z,93062,0.0,0.1,8636,1228292,8
2026-07-09T12:59:29Z,93062,0.0,0.1,8636,1228292,8
2026-07-09T12:59:30Z,93062,0.0,0.1,8888,1228292,8
2026-07-09T12:59:31Z,93062,0.0,0.1,8940,1228292,8
2026-07-09T12:59:32Z,93062,0.0,0.1,8948,1228292,8
2026-07-09T12:59:33Z,93062,0.1,0.1,8952,1228292,8
2026-07-09T12:59:34Z,93062,0.1,0.1,9044,1228292,8
2026-07-09T12:59:35Z,93062,0.1,0.1,9352,1228612,8
2026-07-09T12:59:36Z,93062,0.1,0.1,9356,1228612,8
2026-07-09T12:59:37Z,93062,0.1,0.1,9420,1228612,8
2026-07-09T12:59:38Z,93062,0.1,0.1,9428,1228612,8
2026-07-09T12:59:40Z,93062,0.1,0.1,9436,1228612,8
2026-07-09T12:59:41Z,93062,0.1,0.1,9612,1228612,8
2026-07-09T12:59:42Z,93062,0.1,0.1,9668,1228612,8
2026-07-09T12:59:43Z,93062,0.0,0.1,9704,1228612,8
2026-07-09T12:59:44Z,93062,0.0,0.1,9712,1228612,8
2026-07-09T12:59:45Z,93062,0.0,0.1,9724,1228612,8
2026-07-09T12:59:46Z,93062,0.0,0.1,9732,1228612,8
2026-07-09T12:59:47Z,93062,0.0,0.1,9748,1228612,8
2026-07-09T12:59:48Z,93062,0.1,0.1,9756,1228612,8
2026-07-09T12:59:49Z,93062,0.1,0.1,9760,1228612,8
